id;date;year;month;hour;count
1;08-12-16;2016;12;12;0.0
1;08-12-16;2016;12;13;1.0
1;08-12-16;2016;12;14;0.0
1;08-12-16;2016;12;15;1.0
1;08-12-16;2016;12;16;1.0
1;08-12-16;2016;12;17;0.0
1;08-12-16;2016;12;18;0.0
1;08-12-16;2016;12;19;0.0
1;08-12-16;2016;12;20;0.0
1;08-12-16;2016;12;21;0.0
1;08-12-16;2016;12;22;0.0
1;08-12-16;2016;12;23;0.0
1;09-12-16;2016;12;0;0.0
1;09-12-16;2016;12;1;0.0
1;09-12-16;2016;12;2;0.0
1;09-12-16;2016;12;3;0.0
1;09-12-16;2016;12;4;0.0
1;09-12-16;2016;12;5;0.0
1;09-12-16;2016;12;6;0.0
1;09-12-16;2016;12;7;0.0
1;09-12-16;2016;12;8;0.0
1;09-12-16;2016;12;9;3.0
1;09-12-16;2016;12;10;1.0
1;09-12-16;2016;12;11;3.0
1;09-12-16;2016;12;12;0.0
1;09-12-16;2016;12;13;3.0
1;09-12-16;2016;12;14;1.0
1;09-12-16;2016;12;15;0.0
1;09-12-16;2016;12;16;4.0
1;09-12-16;2016;12;17;0.0
1;09-12-16;2016;12;18;0.0
1;09-12-16;2016;12;19;0.0
1;09-12-16;2016;12;20;0.0
1;09-12-16;2016;12;21;0.0
1;09-12-16;2016;12;22;0.0
1;09-12-16;2016;12;23;0.0
1;10-12-16;2016;12;0;0.0
1;10-12-16;2016;12;1;0.0
1;10-12-16;2016;12;2;0.0
1;10-12-16;2016;12;3;0.0
1;10-12-16;2016;12;4;0.0
1;10-12-16;2016;12;5;0.0
1;10-12-16;2016;12;6;0.0
1;10-12-16;2016;12;7;0.0
1;10-12-16;2016;12;8;1.0
1;10-12-16;2016;12;9;1.0
1;10-12-16;2016;12;10;5.0
1;10-12-16;2016;12;11;11.0
1;10-12-16;2016;12;12;3.0
1;10-12-16;2016;12;13;1.0
1;10-12-16;2016;12;14;5.0
1;10-12-16;2016;12;15;3.0
1;10-12-16;2016;12;16;0.0
1;10-12-16;2016;12;17;0.0
1;10-12-16;2016;12;18;0.0
1;10-12-16;2016;12;19;0.0
1;10-12-16;2016;12;20;0.0
1;10-12-16;2016;12;21;0.0
1;10-12-16;2016;12;22;0.0
1;10-12-16;2016;12;23;0.0
1;11-12-16;2016;12;0;0.0
1;11-12-16;2016;12;1;0.0
1;11-12-16;2016;12;2;0.0
1;11-12-16;2016;12;3;0.0
1;11-12-16;2016;12;4;0.0
1;11-12-16;2016;12;5;0.0
1;11-12-16;2016;12;6;0.0
1;11-12-16;2016;12;7;0.0
1;11-12-16;2016;12;8;0.0
1;11-12-16;2016;12;9;1.0
1;11-12-16;2016;12;10;40.0
1;11-12-16;2016;12;11;35.0
1;11-12-16;2016;12;12;21.0
1;11-12-16;2016;12;13;12.0
1;11-12-16;2016;12;14;12.0
1;11-12-16;2016;12;15;6.0
1;11-12-16;2016;12;16;5.0
1;11-12-16;2016;12;17;0.0
1;11-12-16;2016;12;18;0.0
1;11-12-16;2016;12;19;1.0
1;11-12-16;2016;12;20;0.0
1;11-12-16;2016;12;21;0.0
1;11-12-16;2016;12;22;0.0
1;11-12-16;2016;12;23;0.0
1;12-12-16;2016;12;0;0.0
1;12-12-16;2016;12;1;0.0
1;12-12-16;2016;12;2;0.0
1;12-12-16;2016;12;3;0.0
1;12-12-16;2016;12;4;0.0
1;12-12-16;2016;12;5;0.0
1;12-12-16;2016;12;6;0.0
1;12-12-16;2016;12;7;0.0
1;12-12-16;2016;12;8;0.0
1;12-12-16;2016;12;9;0.0
1;12-12-16;2016;12;10;1.0
1;12-12-16;2016;12;11;1.0
1;12-12-16;2016;12;12;0.0
1;12-12-16;2016;12;13;0.0
1;12-12-16;2016;12;14;6.0
1;12-12-16;2016;12;15;3.0
1;12-12-16;2016;12;16;0.0
1;12-12-16;2016;12;17;0.0
1;12-12-16;2016;12;18;0.0
1;12-12-16;2016;12;19;0.0
1;12-12-16;2016;12;20;0.0
1;12-12-16;2016;12;21;0.0
1;12-12-16;2016;12;22;0.0
1;12-12-16;2016;12;23;0.0
1;13-12-16;2016;12;0;0.0
1;13-12-16;2016;12;1;0.0
1;13-12-16;2016;12;2;0.0
1;13-12-16;2016;12;3;0.0
1;13-12-16;2016;12;4;0.0
1;13-12-16;2016;12;5;0.0
1;13-12-16;2016;12;6;0.0
1;13-12-16;2016;12;7;0.0
1;13-12-16;2016;12;8;0.0
1;13-12-16;2016;12;9;0.0
1;13-12-16;2016;12;10;2.0
1;13-12-16;2016;12;11;4.0
1;13-12-16;2016;12;12;0.0
1;13-12-16;2016;12;13;0.0
1;13-12-16;2016;12;14;3.0
1;13-12-16;2016;12;15;0.0
1;13-12-16;2016;12;16;1.0
1;13-12-16;2016;12;17;0.0
1;13-12-16;2016;12;18;0.0
1;13-12-16;2016;12;19;0.0
1;13-12-16;2016;12;20;0.0
1;13-12-16;2016;12;21;0.0
1;13-12-16;2016;12;22;0.0
1;13-12-16;2016;12;23;0.0
1;14-12-16;2016;12;0;0.0
1;14-12-16;2016;12;1;0.0
1;14-12-16;2016;12;2;0.0
1;14-12-16;2016;12;3;0.0
1;14-12-16;2016;12;4;0.0
1;14-12-16;2016;12;5;0.0
1;14-12-16;2016;12;6;0.0
1;14-12-16;2016;12;7;0.0
1;14-12-16;2016;12;8;0.0
1;14-12-16;2016;12;9;0.0
1;14-12-16;2016;12;10;0.0
1;14-12-16;2016;12;11;2.0
1;14-12-16;2016;12;12;1.0
1;14-12-16;2016;12;13;1.0
1;14-12-16;2016;12;14;1.0
1;14-12-16;2016;12;15;0.0
1;14-12-16;2016;12;16;1.0
1;14-12-16;2016;12;17;0.0
1;14-12-16;2016;12;18;0.0
1;14-12-16;2016;12;19;0.0
1;14-12-16;2016;12;20;0.0
1;14-12-16;2016;12;21;0.0
1;14-12-16;2016;12;22;0.0
1;14-12-16;2016;12;23;0.0
1;15-12-16;2016;12;0;0.0
1;15-12-16;2016;12;1;0.0
1;15-12-16;2016;12;2;0.0
1;15-12-16;2016;12;3;0.0
1;15-12-16;2016;12;4;0.0
1;15-12-16;2016;12;5;0.0
1;15-12-16;2016;12;6;0.0
1;15-12-16;2016;12;7;0.0
1;15-12-16;2016;12;8;0.0
1;15-12-16;2016;12;9;1.0
1;15-12-16;2016;12;10;3.0
1;15-12-16;2016;12;11;4.0
1;15-12-16;2016;12;12;2.0
1;15-12-16;2016;12;13;0.0
1;15-12-16;2016;12;14;4.0
1;15-12-16;2016;12;15;1.0
1;15-12-16;2016;12;16;0.0
1;15-12-16;2016;12;17;0.0
1;15-12-16;2016;12;18;0.0
1;15-12-16;2016;12;19;0.0
1;15-12-16;2016;12;20;0.0
1;15-12-16;2016;12;21;0.0
1;15-12-16;2016;12;22;0.0
1;15-12-16;2016;12;23;0.0
1;16-12-16;2016;12;0;0.0
1;16-12-16;2016;12;1;0.0
1;16-12-16;2016;12;2;0.0
1;16-12-16;2016;12;3;0.0
1;16-12-16;2016;12;4;0.0
1;16-12-16;2016;12;5;0.0
1;16-12-16;2016;12;6;0.0
1;16-12-16;2016;12;7;0.0
1;16-12-16;2016;12;8;0.0
1;16-12-16;2016;12;9;0.0
1;16-12-16;2016;12;10;0.0
1;16-12-16;2016;12;11;1.0
1;16-12-16;2016;12;12;2.0
1;16-12-16;2016;12;13;0.0
1;16-12-16;2016;12;14;6.0
1;16-12-16;2016;12;15;0.0
1;16-12-16;2016;12;16;2.0
1;16-12-16;2016;12;17;0.0
1;16-12-16;2016;12;18;0.0
1;16-12-16;2016;12;19;0.0
1;16-12-16;2016;12;20;0.0
1;16-12-16;2016;12;21;0.0
1;16-12-16;2016;12;22;0.0
1;16-12-16;2016;12;23;0.0
1;17-12-16;2016;12;0;0.0
1;17-12-16;2016;12;1;0.0
1;17-12-16;2016;12;2;0.0
1;17-12-16;2016;12;3;0.0
1;17-12-16;2016;12;4;0.0
1;17-12-16;2016;12;5;0.0
1;17-12-16;2016;12;6;0.0
1;17-12-16;2016;12;7;0.0
1;17-12-16;2016;12;8;0.0
1;17-12-16;2016;12;9;1.0
1;17-12-16;2016;12;10;10.0
1;17-12-16;2016;12;11;8.0
1;17-12-16;2016;12;12;4.0
1;17-12-16;2016;12;13;11.0
1;17-12-16;2016;12;14;12.0
1;17-12-16;2016;12;15;12.0
1;17-12-16;2016;12;16;1.0
1;17-12-16;2016;12;17;0.0
1;17-12-16;2016;12;18;0.0
1;17-12-16;2016;12;19;0.0
1;17-12-16;2016;12;20;0.0
1;17-12-16;2016;12;21;0.0
1;17-12-16;2016;12;22;0.0
1;17-12-16;2016;12;23;0.0
1;18-12-16;2016;12;0;0.0
1;18-12-16;2016;12;1;0.0
1;18-12-16;2016;12;2;0.0
1;18-12-16;2016;12;3;0.0
1;18-12-16;2016;12;4;0.0
1;18-12-16;2016;12;5;0.0
1;18-12-16;2016;12;6;0.0
1;18-12-16;2016;12;7;0.0
1;18-12-16;2016;12;8;1.0
1;18-12-16;2016;12;9;8.0
1;18-12-16;2016;12;10;18.0
1;18-12-16;2016;12;11;5.0
1;18-12-16;2016;12;12;2.0
1;18-12-16;2016;12;13;2.0
1;18-12-16;2016;12;14;1.0
1;18-12-16;2016;12;15;9.0
1;18-12-16;2016;12;16;0.0
1;18-12-16;2016;12;17;0.0
1;18-12-16;2016;12;18;0.0
1;18-12-16;2016;12;19;0.0
1;18-12-16;2016;12;20;0.0
1;18-12-16;2016;12;21;0.0
1;18-12-16;2016;12;22;0.0
1;18-12-16;2016;12;23;0.0
1;19-12-16;2016;12;0;0.0
1;19-12-16;2016;12;1;0.0
1;19-12-16;2016;12;2;0.0
1;19-12-16;2016;12;3;0.0
1;19-12-16;2016;12;4;0.0
1;19-12-16;2016;12;5;0.0
1;19-12-16;2016;12;6;0.0
1;19-12-16;2016;12;7;0.0
1;19-12-16;2016;12;8;0.0
1;19-12-16;2016;12;9;0.0
1;19-12-16;2016;12;10;1.0
1;19-12-16;2016;12;11;1.0
1;19-12-16;2016;12;12;0.0
1;19-12-16;2016;12;13;1.0
1;19-12-16;2016;12;14;2.0
1;19-12-16;2016;12;15;2.0
1;19-12-16;2016;12;16;0.0
1;19-12-16;2016;12;17;0.0
1;19-12-16;2016;12;18;0.0
1;19-12-16;2016;12;19;0.0
1;19-12-16;2016;12;20;0.0
1;19-12-16;2016;12;21;0.0
1;19-12-16;2016;12;22;0.0
1;19-12-16;2016;12;23;0.0
1;20-12-16;2016;12;0;0.0
1;20-12-16;2016;12;1;0.0
1;20-12-16;2016;12;2;0.0
1;20-12-16;2016;12;3;0.0
1;20-12-16;2016;12;4;0.0
1;20-12-16;2016;12;5;0.0
1;20-12-16;2016;12;6;0.0
1;20-12-16;2016;12;7;0.0
1;20-12-16;2016;12;8;0.0
1;20-12-16;2016;12;9;0.0
1;20-12-16;2016;12;10;1.0
1;20-12-16;2016;12;11;2.0
1;20-12-16;2016;12;12;1.0
1;20-12-16;2016;12;13;3.0
1;20-12-16;2016;12;14;3.0
1;20-12-16;2016;12;15;1.0
1;20-12-16;2016;12;16;0.0
1;20-12-16;2016;12;17;0.0
1;20-12-16;2016;12;18;0.0
1;20-12-16;2016;12;19;0.0
1;20-12-16;2016;12;20;0.0
1;20-12-16;2016;12;21;0.0
1;20-12-16;2016;12;22;0.0
1;20-12-16;2016;12;23;0.0
1;21-12-16;2016;12;0;0.0
1;21-12-16;2016;12;1;0.0
1;21-12-16;2016;12;2;0.0
1;21-12-16;2016;12;3;0.0
1;21-12-16;2016;12;4;0.0
1;21-12-16;2016;12;5;0.0
1;21-12-16;2016;12;6;0.0
1;21-12-16;2016;12;7;0.0
1;21-12-16;2016;12;8;0.0
1;21-12-16;2016;12;9;1.0
1;21-12-16;2016;12;10;4.0
1;21-12-16;2016;12;11;5.0
1;21-12-16;2016;12;12;1.0
1;21-12-16;2016;12;13;0.0
1;21-12-16;2016;12;14;5.0
1;21-12-16;2016;12;15;0.0
1;21-12-16;2016;12;16;1.0
1;21-12-16;2016;12;17;0.0
1;21-12-16;2016;12;18;0.0
1;21-12-16;2016;12;19;0.0
1;21-12-16;2016;12;20;0.0
1;21-12-16;2016;12;21;0.0
1;21-12-16;2016;12;22;0.0
1;21-12-16;2016;12;23;0.0
1;22-12-16;2016;12;0;0.0
1;22-12-16;2016;12;1;0.0
1;22-12-16;2016;12;2;0.0
1;22-12-16;2016;12;3;0.0
1;22-12-16;2016;12;4;0.0
1;22-12-16;2016;12;5;0.0
1;22-12-16;2016;12;6;0.0
1;22-12-16;2016;12;7;0.0
1;22-12-16;2016;12;8;0.0
1;22-12-16;2016;12;9;0.0
1;22-12-16;2016;12;10;2.0
1;22-12-16;2016;12;11;1.0
1;22-12-16;2016;12;12;0.0
1;22-12-16;2016;12;13;0.0
1;22-12-16;2016;12;14;2.0
1;22-12-16;2016;12;15;2.0
1;22-12-16;2016;12;16;0.0
1;22-12-16;2016;12;17;0.0
1;22-12-16;2016;12;18;0.0
1;22-12-16;2016;12;19;0.0
1;22-12-16;2016;12;20;0.0
1;22-12-16;2016;12;21;0.0
1;22-12-16;2016;12;22;0.0
1;22-12-16;2016;12;23;0.0
1;23-12-16;2016;12;0;0.0
1;23-12-16;2016;12;1;0.0
1;23-12-16;2016;12;2;0.0
1;23-12-16;2016;12;3;0.0
1;23-12-16;2016;12;4;0.0
1;23-12-16;2016;12;5;0.0
1;23-12-16;2016;12;6;0.0
1;23-12-16;2016;12;7;0.0
1;23-12-16;2016;12;8;0.0
1;23-12-16;2016;12;9;4.0
1;23-12-16;2016;12;10;0.0
1;23-12-16;2016;12;11;3.0
1;23-12-16;2016;12;12;4.0
1;23-12-16;2016;12;13;0.0
1;23-12-16;2016;12;14;3.0
1;23-12-16;2016;12;15;0.0
1;23-12-16;2016;12;16;0.0
1;23-12-16;2016;12;17;0.0
1;23-12-16;2016;12;18;0.0
1;23-12-16;2016;12;19;0.0
1;23-12-16;2016;12;20;0.0
1;23-12-16;2016;12;21;0.0
1;23-12-16;2016;12;22;0.0
1;23-12-16;2016;12;23;0.0
1;24-12-16;2016;12;0;0.0
1;24-12-16;2016;12;1;0.0
1;24-12-16;2016;12;2;0.0
1;24-12-16;2016;12;3;0.0
1;24-12-16;2016;12;4;0.0
1;24-12-16;2016;12;5;0.0
1;24-12-16;2016;12;6;0.0
1;24-12-16;2016;12;7;0.0
1;24-12-16;2016;12;8;0.0
1;24-12-16;2016;12;9;1.0
1;24-12-16;2016;12;10;12.0
1;24-12-16;2016;12;11;18.0
1;24-12-16;2016;12;12;12.0
1;24-12-16;2016;12;13;11.0
1;24-12-16;2016;12;14;18.0
1;24-12-16;2016;12;15;12.0
1;24-12-16;2016;12;16;1.0
1;24-12-16;2016;12;17;0.0
1;24-12-16;2016;12;18;0.0
1;24-12-16;2016;12;19;0.0
1;24-12-16;2016;12;20;0.0
1;24-12-16;2016;12;21;0.0
1;24-12-16;2016;12;22;0.0
1;24-12-16;2016;12;23;0.0
1;25-12-16;2016;12;0;0.0
1;25-12-16;2016;12;1;0.0
1;25-12-16;2016;12;2;0.0
1;25-12-16;2016;12;3;0.0
1;25-12-16;2016;12;4;0.0
1;25-12-16;2016;12;5;0.0
1;25-12-16;2016;12;6;0.0
1;25-12-16;2016;12;7;0.0
1;25-12-16;2016;12;8;0.0
1;25-12-16;2016;12;9;4.0
1;25-12-16;2016;12;10;9.0
1;25-12-16;2016;12;11;6.0
1;25-12-16;2016;12;12;2.0
1;25-12-16;2016;12;13;5.0
1;25-12-16;2016;12;14;2.0
1;25-12-16;2016;12;15;3.0
1;25-12-16;2016;12;16;0.0
1;25-12-16;2016;12;17;0.0
1;25-12-16;2016;12;18;0.0
1;25-12-16;2016;12;19;0.0
1;25-12-16;2016;12;20;0.0
1;25-12-16;2016;12;21;0.0
1;25-12-16;2016;12;22;0.0
1;25-12-16;2016;12;23;0.0
1;26-12-16;2016;12;0;0.0
1;26-12-16;2016;12;1;0.0
1;26-12-16;2016;12;2;0.0
1;26-12-16;2016;12;3;0.0
1;26-12-16;2016;12;4;0.0
1;26-12-16;2016;12;5;0.0
1;26-12-16;2016;12;6;0.0
1;26-12-16;2016;12;7;0.0
1;26-12-16;2016;12;8;0.0
1;26-12-16;2016;12;9;0.0
1;26-12-16;2016;12;10;5.0
1;26-12-16;2016;12;11;9.0
1;26-12-16;2016;12;12;7.0
1;26-12-16;2016;12;13;9.0
1;26-12-16;2016;12;14;7.0
1;26-12-16;2016;12;15;5.0
1;26-12-16;2016;12;16;2.0
1;26-12-16;2016;12;17;1.0
1;26-12-16;2016;12;18;0.0
1;26-12-16;2016;12;19;0.0
1;26-12-16;2016;12;20;0.0
1;26-12-16;2016;12;21;0.0
1;26-12-16;2016;12;22;0.0
1;26-12-16;2016;12;23;0.0
1;27-12-16;2016;12;0;0.0
1;27-12-16;2016;12;1;0.0
1;27-12-16;2016;12;2;0.0
1;27-12-16;2016;12;3;0.0
1;27-12-16;2016;12;4;0.0
1;27-12-16;2016;12;5;0.0
1;27-12-16;2016;12;6;0.0
1;27-12-16;2016;12;7;0.0
1;27-12-16;2016;12;8;0.0
1;27-12-16;2016;12;9;0.0
1;27-12-16;2016;12;10;3.0
1;27-12-16;2016;12;11;14.0
1;27-12-16;2016;12;12;8.0
1;27-12-16;2016;12;13;8.0
1;27-12-16;2016;12;14;11.0
1;27-12-16;2016;12;15;11.0
1;27-12-16;2016;12;16;2.0
1;27-12-16;2016;12;17;0.0
1;27-12-16;2016;12;18;0.0
1;27-12-16;2016;12;19;0.0
1;27-12-16;2016;12;20;0.0
1;27-12-16;2016;12;21;0.0
1;27-12-16;2016;12;22;0.0
1;27-12-16;2016;12;23;0.0
1;28-12-16;2016;12;0;0.0
1;28-12-16;2016;12;1;0.0
1;28-12-16;2016;12;2;0.0
1;28-12-16;2016;12;3;0.0
1;28-12-16;2016;12;4;0.0
1;28-12-16;2016;12;5;0.0
1;28-12-16;2016;12;6;0.0
1;28-12-16;2016;12;7;0.0
1;28-12-16;2016;12;8;0.0
1;28-12-16;2016;12;9;0.0
1;28-12-16;2016;12;10;12.0
1;28-12-16;2016;12;11;11.0
1;28-12-16;2016;12;12;6.0
1;28-12-16;2016;12;13;2.0
1;28-12-16;2016;12;14;6.0
1;28-12-16;2016;12;15;7.0
1;28-12-16;2016;12;16;1.0
1;28-12-16;2016;12;17;0.0
1;28-12-16;2016;12;18;0.0
1;28-12-16;2016;12;19;0.0
1;28-12-16;2016;12;20;0.0
1;28-12-16;2016;12;21;0.0
1;28-12-16;2016;12;22;0.0
1;28-12-16;2016;12;23;0.0
1;29-12-16;2016;12;0;0.0
1;29-12-16;2016;12;1;0.0
1;29-12-16;2016;12;2;0.0
1;29-12-16;2016;12;3;0.0
1;29-12-16;2016;12;4;0.0
1;29-12-16;2016;12;5;0.0
1;29-12-16;2016;12;6;0.0
1;29-12-16;2016;12;7;0.0
1;29-12-16;2016;12;8;0.0
1;29-12-16;2016;12;9;1.0
1;29-12-16;2016;12;10;12.0
1;29-12-16;2016;12;11;12.0
1;29-12-16;2016;12;12;7.0
1;29-12-16;2016;12;13;10.0
1;29-12-16;2016;12;14;11.0
1;29-12-16;2016;12;15;19.0
1;29-12-16;2016;12;16;4.0
1;29-12-16;2016;12;17;0.0
1;29-12-16;2016;12;18;0.0
1;29-12-16;2016;12;19;0.0
1;29-12-16;2016;12;20;0.0
1;29-12-16;2016;12;21;0.0
1;29-12-16;2016;12;22;0.0
1;29-12-16;2016;12;23;0.0
1;30-12-16;2016;12;0;0.0
1;30-12-16;2016;12;1;0.0
1;30-12-16;2016;12;2;0.0
1;30-12-16;2016;12;3;0.0
1;30-12-16;2016;12;4;0.0
1;30-12-16;2016;12;5;0.0
1;30-12-16;2016;12;6;0.0
1;30-12-16;2016;12;7;0.0
1;30-12-16;2016;12;8;1.0
1;30-12-16;2016;12;9;3.0
1;30-12-16;2016;12;10;8.0
1;30-12-16;2016;12;11;3.0
1;30-12-16;2016;12;12;0.0
1;30-12-16;2016;12;13;0.0
1;30-12-16;2016;12;14;2.0
1;30-12-16;2016;12;15;3.0
1;30-12-16;2016;12;16;0.0
1;30-12-16;2016;12;17;0.0
1;30-12-16;2016;12;18;0.0
1;30-12-16;2016;12;19;0.0
1;30-12-16;2016;12;20;0.0
1;30-12-16;2016;12;21;0.0
1;30-12-16;2016;12;22;0.0
1;30-12-16;2016;12;23;0.0
1;31-12-16;2016;12;0;0.0
1;31-12-16;2016;12;1;0.0
1;31-12-16;2016;12;2;0.0
1;31-12-16;2016;12;3;0.0
1;31-12-16;2016;12;4;0.0
1;31-12-16;2016;12;5;0.0
1;31-12-16;2016;12;6;0.0
1;31-12-16;2016;12;7;0.0
1;31-12-16;2016;12;8;0.0
1;31-12-16;2016;12;9;6.0
1;31-12-16;2016;12;10;10.0
1;31-12-16;2016;12;11;9.0
1;31-12-16;2016;12;12;13.0
1;31-12-16;2016;12;13;10.0
1;31-12-16;2016;12;14;11.0
1;31-12-16;2016;12;15;6.0
1;31-12-16;2016;12;16;1.0
1;31-12-16;2016;12;17;0.0
1;31-12-16;2016;12;18;0.0
1;31-12-16;2016;12;19;0.0
1;31-12-16;2016;12;20;0.0
1;31-12-16;2016;12;21;0.0
1;31-12-16;2016;12;22;0.0
1;31-12-16;2016;12;23;0.0
1;01-01-17;2017;1;0;0.0
1;01-01-17;2017;1;1;0.0
1;01-01-17;2017;1;2;0.0
1;01-01-17;2017;1;3;0.0
1;01-01-17;2017;1;4;0.0
1;01-01-17;2017;1;5;0.0
1;01-01-17;2017;1;6;0.0
1;01-01-17;2017;1;7;0.0
1;01-01-17;2017;1;8;0.0
1;01-01-17;2017;1;9;0.0
1;01-01-17;2017;1;10;0.0
1;01-01-17;2017;1;11;3.0
1;01-01-17;2017;1;12;6.0
1;01-01-17;2017;1;13;2.0
1;01-01-17;2017;1;14;5.0
1;01-01-17;2017;1;15;4.0
1;01-01-17;2017;1;16;0.0
1;01-01-17;2017;1;17;0.0
1;01-01-17;2017;1;18;0.0
1;01-01-17;2017;1;19;0.0
1;01-01-17;2017;1;20;0.0
1;01-01-17;2017;1;21;0.0
1;01-01-17;2017;1;22;0.0
1;01-01-17;2017;1;23;0.0
1;02-01-17;2017;1;0;0.0
1;02-01-17;2017;1;1;0.0
1;02-01-17;2017;1;2;0.0
1;02-01-17;2017;1;3;0.0
1;02-01-17;2017;1;4;0.0
1;02-01-17;2017;1;5;0.0
1;02-01-17;2017;1;6;0.0
1;02-01-17;2017;1;7;0.0
1;02-01-17;2017;1;8;0.0
1;02-01-17;2017;1;9;0.0
1;02-01-17;2017;1;10;4.0
1;02-01-17;2017;1;11;5.0
1;02-01-17;2017;1;12;7.0
1;02-01-17;2017;1;13;10.0
1;02-01-17;2017;1;14;10.0
1;02-01-17;2017;1;15;19.0
1;02-01-17;2017;1;16;6.0
1;02-01-17;2017;1;17;0.0
1;02-01-17;2017;1;18;0.0
1;02-01-17;2017;1;19;0.0
1;02-01-17;2017;1;20;0.0
1;02-01-17;2017;1;21;0.0
1;02-01-17;2017;1;22;0.0
1;02-01-17;2017;1;23;0.0
1;03-01-17;2017;1;0;0.0
1;03-01-17;2017;1;1;0.0
1;03-01-17;2017;1;2;0.0
1;03-01-17;2017;1;3;0.0
1;03-01-17;2017;1;4;0.0
1;03-01-17;2017;1;5;0.0
1;03-01-17;2017;1;6;0.0
1;03-01-17;2017;1;7;0.0
1;03-01-17;2017;1;8;0.0
1;03-01-17;2017;1;9;1.0
1;03-01-17;2017;1;10;1.0
1;03-01-17;2017;1;11;1.0
1;03-01-17;2017;1;12;9.0
1;03-01-17;2017;1;13;4.0
1;03-01-17;2017;1;14;5.0
1;03-01-17;2017;1;15;1.0
1;03-01-17;2017;1;16;0.0
1;03-01-17;2017;1;17;0.0
1;03-01-17;2017;1;18;0.0
1;03-01-17;2017;1;19;0.0
1;03-01-17;2017;1;20;0.0
1;03-01-17;2017;1;21;0.0
1;03-01-17;2017;1;22;0.0
1;03-01-17;2017;1;23;0.0
1;04-01-17;2017;1;0;0.0
1;04-01-17;2017;1;1;0.0
1;04-01-17;2017;1;2;0.0
1;04-01-17;2017;1;3;0.0
1;04-01-17;2017;1;4;0.0
1;04-01-17;2017;1;5;0.0
1;04-01-17;2017;1;6;0.0
1;04-01-17;2017;1;7;0.0
1;04-01-17;2017;1;8;0.0
1;04-01-17;2017;1;9;0.0
1;04-01-17;2017;1;10;2.0
1;04-01-17;2017;1;11;2.0
1;04-01-17;2017;1;12;3.0
1;04-01-17;2017;1;13;2.0
1;04-01-17;2017;1;14;2.0
1;04-01-17;2017;1;15;2.0
1;04-01-17;2017;1;16;0.0
1;04-01-17;2017;1;17;0.0
1;04-01-17;2017;1;18;0.0
1;04-01-17;2017;1;19;0.0
1;04-01-17;2017;1;20;0.0
1;04-01-17;2017;1;21;0.0
1;04-01-17;2017;1;22;0.0
1;04-01-17;2017;1;23;0.0
1;05-01-17;2017;1;0;0.0
1;05-01-17;2017;1;1;0.0
1;05-01-17;2017;1;2;0.0
1;05-01-17;2017;1;3;0.0
1;05-01-17;2017;1;4;0.0
1;05-01-17;2017;1;5;0.0
1;05-01-17;2017;1;6;0.0
1;05-01-17;2017;1;7;0.0
1;05-01-17;2017;1;8;0.0
1;05-01-17;2017;1;9;1.0
1;05-01-17;2017;1;10;1.0
1;05-01-17;2017;1;11;3.0
1;05-01-17;2017;1;12;6.0
1;05-01-17;2017;1;13;5.0
1;05-01-17;2017;1;14;3.0
1;05-01-17;2017;1;15;4.0
1;05-01-17;2017;1;16;1.0
1;05-01-17;2017;1;17;0.0
1;05-01-17;2017;1;18;0.0
1;05-01-17;2017;1;19;0.0
1;05-01-17;2017;1;20;0.0
1;05-01-17;2017;1;21;0.0
1;05-01-17;2017;1;22;0.0
1;05-01-17;2017;1;23;0.0
1;06-01-17;2017;1;0;0.0
1;06-01-17;2017;1;1;0.0
1;06-01-17;2017;1;2;0.0
1;06-01-17;2017;1;3;0.0
1;06-01-17;2017;1;4;0.0
1;06-01-17;2017;1;5;0.0
1;06-01-17;2017;1;6;0.0
1;06-01-17;2017;1;7;0.0
1;06-01-17;2017;1;8;0.0
1;06-01-17;2017;1;9;0.0
1;06-01-17;2017;1;10;1.0
1;06-01-17;2017;1;11;1.0
1;06-01-17;2017;1;12;1.0
1;06-01-17;2017;1;13;0.0
1;06-01-17;2017;1;14;0.0
1;06-01-17;2017;1;15;0.0
1;06-01-17;2017;1;16;0.0
1;06-01-17;2017;1;17;0.0
1;06-01-17;2017;1;18;0.0
1;06-01-17;2017;1;19;0.0
1;06-01-17;2017;1;20;0.0
1;06-01-17;2017;1;21;0.0
1;06-01-17;2017;1;22;0.0
1;06-01-17;2017;1;23;0.0
1;07-01-17;2017;1;0;0.0
1;07-01-17;2017;1;1;0.0
1;07-01-17;2017;1;2;0.0
1;07-01-17;2017;1;3;0.0
1;07-01-17;2017;1;4;0.0
1;07-01-17;2017;1;5;0.0
1;07-01-17;2017;1;6;0.0
1;07-01-17;2017;1;7;0.0
1;07-01-17;2017;1;8;0.0
1;07-01-17;2017;1;9;0.0
1;07-01-17;2017;1;10;0.0
1;07-01-17;2017;1;11;0.0
1;07-01-17;2017;1;12;0.0
1;07-01-17;2017;1;13;0.0
1;07-01-17;2017;1;14;0.0
1;07-01-17;2017;1;15;0.0
1;07-01-17;2017;1;16;0.0
1;07-01-17;2017;1;17;0.0
1;07-01-17;2017;1;18;0.0
1;07-01-17;2017;1;19;0.0
1;07-01-17;2017;1;20;0.0
1;07-01-17;2017;1;21;0.0
1;07-01-17;2017;1;22;0.0
1;07-01-17;2017;1;23;0.0
1;08-01-17;2017;1;0;0.0
1;08-01-17;2017;1;1;0.0
1;08-01-17;2017;1;2;0.0
1;08-01-17;2017;1;3;0.0
